Time,CwndBytes
27.088,19503
27.1,19610
27.1374,19716
27.1495,19822
27.1615,19927
27.1735,20032
27.1855,20136
27.1975,20240
27.2349,20343
27.247,20446
27.259,20548
27.271,20650
27.283,20751
27.295,20852
27.3324,20952
27.3444,21052
27.3565,21151
27.3685,21250
27.3805,21348
27.3925,21446
27.4045,21543
27.4359,21640
27.4479,21736
27.46,21832
27.472,21928
27.484,22023
27.496,22118
27.508,22212
27.5394,22306
27.5514,22399
27.5755,20272
27.6176,19548
27.6369,18824
27.643,18100
27.649,17376
27.655,16652
27.661,15928
27.667,15204
27.673,9412
27.673,9634
27.685,9851
27.697,10063
27.709,10271
27.7465,10475
27.7945,10675
27.8125,10871
27.8439,11063
27.892,11252
27.91,11438
27.9414,11621
27.9895,11801
28.0075,11978
28.0389,12153
28.0509,12325
28.093,12495
28.111,12662
28.1424,12827
28.1544,12990
28.1965,13151
28.2145,13310
28.2459,13467
28.2579,13622
28.3,13775
28.312,13927
28.3434,14077
28.3554,14225
28.3975,14372
28.4095,14517
28.4409,14661
28.4529,14804
28.495,14945
28.507,15085
28.519,15223
28.5444,15360
28.5564,15496
28.5985,15631
28.6105,15765
28.6225,15897
28.6479,16028
28.6599,16158
28.702,16287
28.714,16415
28.726,16542
28.7514,16668
28.7634,16793
28.7994,16917
28.8115,17040
28.8489,14480
28.903,13756
28.909,13032
28.915,12308
28.921,11584
28.927,10860
28.9464,6516
28.9464,6837
28.9584,7143
28.9945,7436
29.0185,7717
29.098,7988
29.116,8250
29.1954,8504
29.2135,8750
29.2929,8989
29.311,9222
29.323,9449
29.3964,9670
29.4145,9886
29.4265,10098
29.4999,10305
29.518,10508
29.53,10707
29.6034,10902
29.6155,11094
29.701,8688
29.719,7964
29.7251,7240
29.7311,6516
29.7984,3620
29.7984,4199
29.8105,4698
29.908,5144
30.0055,5551
30.103,5928
30.2004,6281
30.2125,6614
30.3039,6931
30.316,7233
30.4074,7522
30.4195,7800
30.5109,8068
30.523,8327
30.6084,8578
30.6204,8822
30.7059,9059
30.7179,9290
30.7299,9515
30.8094,9735
30.8214,9950
30.8334,10160
30.9129,10366
30.9249,10568
30.9369,10766
31.0104,10960
31.0224,11151
31.0344,11339
31.1079,11523
31.1199,11704
31.1319,11883
31.2054,12059
31.2174,12232
31.2294,12403
31.2414,12572
31.3089,12738
31.3209,12902
31.3329,13064
31.3449,13224
31.4124,13382
31.4244,13538
31.4364,13692
31.4484,13845
31.5099,13996
31.5219,14145
31.5339,14293
31.5459,14439
31.6073,14584
31.6194,14727
31.6314,14869
