Time,CwndBytes
48.4667,35715
48.4908,34489
48.4968,35674
48.5028,36859
48.5088,38043
48.5148,39228
48.5208,40413
48.5269,41598
48.5329,42782
48.5389,43967
48.5449,45152
48.5509,46336
48.5569,46205
48.5629,46073
48.5689,45942
48.5749,45810
48.5809,45678
48.5869,45547
48.5929,45415
48.5989,45283
48.605,45152
48.611,45020
48.617,44888
48.623,44757
48.629,28960
48.629,29032
48.641,29104
48.653,29176
48.665,29247
48.677,29318
48.689,29389
48.701,29460
48.7131,29531
48.7251,29602
48.7371,29672
48.7491,29742
48.7611,29812
48.7731,29882
48.7852,29952
48.7972,30022
48.8092,30091
48.8212,30160
48.8332,30229
48.8452,30298
48.8573,30367
48.8693,30436
48.8813,30504
48.8933,30572
48.9053,30640
48.9173,30708
48.9294,30776
48.9414,30844
48.9534,30911
48.9654,30978
48.9774,31045
48.9894,31112
49.0014,31179
49.0135,31246
49.0255,31313
49.0375,31379
49.0495,31445
49.0615,31511
49.0735,31577
49.0856,31643
49.0976,31709
49.1096,31775
49.1216,31840
49.1336,31905
49.1456,31970
49.1577,32035
49.1697,32100
49.1817,32165
49.1937,32230
49.2057,32295
49.2177,32359
49.2298,32423
49.2418,32487
49.2538,32551
49.2658,32615
49.2778,32679
49.2898,32743
49.3018,32807
49.3139,32870
49.3259,32933
49.3379,32996
49.3499,33059
49.3619,33122
49.3739,33185
49.386,33248
49.398,33311
49.41,33373
49.422,33435
49.434,33497
49.446,33559
49.4581,33621
49.4701,33683
49.4821,33745
49.4941,33807
49.5182,33029
49.5242,34201
49.5302,35373
49.5362,36545
49.5422,37717
49.5482,38890
49.5542,40062
49.5602,41234
49.5662,42406
49.5722,43578
49.5783,44751
49.5843,44613
49.5903,44475
49.5963,44337
49.6023,44199
49.6083,44061
49.6143,43923
49.6203,43785
49.6263,43647
49.6323,43509
49.6383,43372
49.6443,43234
49.6503,27512
49.6503,27588
49.6623,27664
49.6743,27739
49.6864,27814
49.6984,27889
49.7104,27964
49.7224,28038
49.7344,28112
49.7464,28186
49.7585,28260
49.7705,28334
49.7825,28407
49.7945,28480
49.8065,28553
49.8185,28626
49.8306,28699
49.8426,28772
49.8546,28844
49.8666,28916
49.8786,28988
49.8906,29060
49.9026,29132
49.9147,29203
49.9267,29274
49.9387,29345
49.9507,29416
49.9627,29487
49.9747,29558
49.9868,29628
49.9988,29698
50.0108,29768
50.0228,29838
50.0348,29908
50.0468,29978
50.0589,30047
50.0709,30116
50.0829,30185
50.0949,30254
50.1069,30323
50.1189,30392
50.131,30460
50.143,30528
50.155,30596
