Time,CwndBytes
3.11863,34718
3.13064,34778
3.14266,34838
3.15467,34898
3.16669,34958
3.17871,35017
3.19072,35076
3.20274,35135
3.21475,35194
3.22677,35253
3.23879,35312
3.2508,35371
3.26282,35430
3.27483,35489
3.28685,35548
3.29887,35606
3.31088,35664
3.3229,35722
3.33491,35780
3.34693,35838
3.35895,35896
3.37096,35954
3.38298,36012
3.39499,36070
3.40701,36128
3.41903,36186
3.43104,36243
3.44306,36300
3.45507,36357
3.46709,36414
3.47911,36471
3.49112,36528
3.50314,36585
3.53926,35697
3.54527,36641
3.55128,36138
3.55729,37082
3.5633,38026
3.5693,38971
3.57531,39915
3.58132,40859
3.58733,41804
3.59334,42748
3.59934,43692
3.60535,44637
3.61136,44385
3.61737,44133
3.62338,43881
3.62938,43629
3.64144,43378
3.64745,43126
3.65345,41426
3.65946,41174
3.66547,40922
3.67148,40670
3.67745,40419
3.68346,40167
3.68946,39915
3.69543,39663
3.70144,39411
3.70745,39159
3.71346,38908
3.71946,38656
3.72547,38404
3.73148,38152
3.73749,37900
3.7435,37648
3.7495,37397
3.75551,37145
3.76152,36893
3.76753,36641
3.77354,36389
3.77954,36138
3.78555,35886
3.79156,35634
3.79757,35382
3.80358,35130
3.80958,34878
3.81559,34627
3.82156,27512
3.82156,27588
3.83358,27664
3.84559,27739
3.85761,27814
3.86963,27889
3.88164,27964
3.89366,28038
3.91773,26064
4.02583,26144
4.03785,26224
4.04987,26303
4.06188,26382
4.0739,26461
4.08591,26540
4.09793,26619
4.10995,26697
4.12196,26775
4.13398,26853
4.14599,26931
4.15801,27008
4.17003,27085
4.18204,27162
4.19406,27239
4.20607,27315
4.21809,27391
4.23011,27467
4.24212,27543
4.25414,27619
4.26615,27694
4.29623,27512
4.30224,28960
4.30825,30408
4.31426,31856
4.32026,33304
4.32627,34752
4.40434,34812
4.41635,34872
4.42837,34932
4.44039,34992
4.4524,35051
4.46442,35110
4.47643,35169
4.48845,35228
4.50047,35287
4.51248,35346
4.5245,35405
4.53651,35464
4.54853,35523
4.56055,35582
4.57256,35640
4.58458,35698
4.59659,35756
4.60861,35814
4.62063,35872
4.63264,35930
4.64466,35988
4.65667,36046
4.66869,36104
4.68071,36162
4.69272,36219
4.70474,36276
4.71675,36333
4.72877,36390
4.74079,36447
4.7528,36504
4.76482,36561
4.77683,36618
4.78885,36675
4.80087,36732
4.81288,36789
4.8249,36845
4.83691,36901
4.84893,36957
4.86095,37013
4.87296,37069
4.88498,37125
4.89699,37181
4.90901,37237
4.92103,37293
4.93304,37349
4.94506,37405
4.95707,37461
4.96909,37516
4.98111,37571
4.99312,37626
5.0232,35949
5.02921,37145
5.03522,38341
5.04122,39537
5.04723,40733
5.05324,41930
5.05925,43126
5.0713,44322
5.07731,45518
5.08332,45266
5.08933,46462
5.09534,47659
5.10134,47533
5.10735,47407
5.11336,47281
5.11937,47155
5.12538,47029
5.13138,46903
5.13739,46777
5.1434,46651
5.14941,46525
5.15542,46399
5.16142,46274
5.16739,46148
5.1734,46022
5.17941,45896
5.18542,45770
5.19142,45644
5.19743,45518
5.20344,45392
5.20945,45266
5.21546,45140
5.22146,45014
5.22747,44888
5.23348,44763
5.23949,44637
5.2455,44511
5.2515,44385
5.25751,44259
5.26348,30408
5.26348,30476
5.2755,30544
5.28751,30612
5.29953,30680
5.31155,30748
5.32356,30816
5.33558,30884
5.34759,30951
5.35961,31018
5.37163,31085
5.38364,31152
5.39566,31219
5.40767,31286
5.41969,31353
5.43171,31419
5.44372,31485
5.45574,31551
5.46775,31617
5.47977,31683
5.49179,31749
5.5038,31815
5.51582,31880
5.52783,31945
5.53985,32010
5.55187,32075
5.56388,32140
5.5759,32205
5.58791,32270
5.59993,32334
5.61195,32398
5.62396,32462
5.63598,32526
5.64799,32590
5.66001,32654
5.67203,32718
5.68404,32782
5.69606,32845
5.70807,32908
5.72009,32971
5.73211,33034
5.74412,33097
5.75614,33160
5.76815,33223
5.78017,33286
5.79219,33348
5.8042,33410
5.81622,33472
5.82823,33534
5.84025,33596
5.85227,33658
5.86428,33720
5.8763,33782
5.88831,33844
5.90033,33905
5.91235,33966
5.92436,34027
5.93638,34088
5.94839,34149
5.96041,34210
5.97243,34271
5.98444,34332
5.99646,34393
6.00847,34453
6.02049,34513
6.03251,34573
6.04452,34633
6.05654,34693
6.06855,34753
6.08057,34813
6.09259,34873
6.1046,34933
6.11662,34993
6.12863,35052
6.14065,35111
6.15267,35170
6.16468,35229
6.1767,35288
6.18871,35347
6.20073,35406
6.21275,35465
6.22476,35524
6.23678,35583
6.24879,35641
6.26081,35699
6.27283,35757
6.28484,35815
6.29686,35873
6.30887,35931
6.32089,35989
6.33291,36047
6.34492,36105
6.35694,36163
6.36895,36220
6.38097,36277
6.39299,36334
6.405,36391
6.41702,36448
6.42903,36505
6.44105,36562
6.45307,36619
6.46508,36676
6.4771,36733
6.48911,36790
6.50113,36846
6.51315,36902
6.52516,36958
6.53718,37014
6.54919,37070
6.56121,37126
6.57323,37182
6.58524,37238
6.59726,37294
6.60927,37350
6.62129,37406
6.63331,37462
6.64532,37517
6.6754,35697
6.68141,36641
6.68742,37586
6.69342,38530
6.69943,39474
6.70544,40419
6.71145,41363
6.71746,42307
6.72346,43252
6.72947,44196
6.73548,45140
6.74149,46085
6.7475,45833
6.7535,45581
6.75951,45329
6.76552,45077
6.77153,44826
6.77754,44574
6.78354,44322
6.78955,44070
6.79556,43818
6.80157,43566
6.80758,43315
6.81358,43063
6.81955,27512
6.81955,27588
6.83157,27664
6.84359,27739
6.8556,27814
6.86762,27889
6.87963,27964
6.89165,28038
6.90367,28112
6.91568,28186
6.9277,28260
6.93971,28334
6.95173,28407
6.96375,28480
6.97576,28553
6.98778,28626
6.99979,28699
7.01181,28772
7.02383,28844
7.03584,28916
7.04786,28988
7.07193,28960
7.07794,30408
7.08394,31856
7.18604,31921
7.19806,31986
7.21007,32051
7.22209,32116
7.23411,32181
7.24612,32246
7.25814,32311
7.27015,32375
7.28217,32439
7.29419,32503
7.3062,32567
7.31822,32631
7.33023,32695
7.34225,32759
7.35427,32823
7.36628,32886
7.3783,32949
7.39031,33012
7.40233,33075
7.41435,33138
7.42636,33201
7.43838,33264
7.45039,33327
7.46241,33389
7.47443,33451
7.48644,33513
7.49846,33575
7.51047,33637
7.52249,33699
7.53451,33761
7.54652,33823
7.55854,33884
7.57055,33945
7.58257,34006
7.59459,34067
7.6066,34128
7.61862,34189
7.63063,34250
7.64265,34311
7.65467,34372
7.66668,34433
7.6787,34493
7.69071,34553
7.70273,34613
7.71475,34673
7.72676,34733
7.73878,34793
7.75079,34853
7.76281,34913
7.77483,34973
7.78684,35032
7.79886,35091
7.81087,35150
7.82289,35209
7.83491,35268
7.84692,35327
7.85894,35386
7.87095,35445
7.88297,35504
7.89499,35563
7.907,35621
7.91902,35679
7.93103,35737
7.94305,35795
7.95507,35853
7.96708,35911
7.9791,35969
7.99111,36027
8.00313,36085
8.01515,36143
8.02716,36201
8.03918,36258
8.05119,36315
8.06321,36372
8.07523,36429
8.08724,36486
8.09926,36543
8.11127,36600
8.12329,36657
8.13531,36714
8.14732,36771
8.15934,36828
8.17135,36884
8.18337,36940
8.19539,36996
8.2074,37052
8.21942,37108
8.23143,37164
8.24345,37220
8.25547,37276
8.27954,35697
8.28554,36641
8.29155,37586
8.29756,38530
8.30357,39474
8.30958,40419
8.31558,41363
8.32159,42307
8.3276,43252
8.33361,44196
8.33962,45140
8.34562,46085
8.35163,45833
8.35764,45581
8.36365,45329
8.36966,45077
8.37566,44826
8.38167,44574
8.38768,44322
8.39369,44070
8.3997,43818
8.4057,43566
8.41171,43315
8.41772,43063
8.42369,27512
8.42369,27588
8.43571,27664
8.44772,27739
8.45974,27814
8.47175,27889
8.48377,27964
8.49579,28038
8.5078,28112
8.51982,28186
8.53183,28260
8.54385,28334
8.55587,28407
8.56788,28480
8.5799,28553
8.59191,28626
8.60393,28699
8.61595,28772
8.62796,28844
8.63998,28916
8.65199,28988
8.66401,29060
8.67603,29132
8.68804,29203
8.70006,29274
8.71207,29345
8.72409,29416
8.73611,29487
8.74812,29558
8.76014,29628
8.77215,29698
8.78417,29768
8.79619,29838
8.8082,29908
8.82022,29978
8.83223,30047
8.84425,30116
8.85627,30185
8.86828,30254
8.8803,30323
8.89231,30392
8.90433,30460
8.91635,30528
8.92836,30596
8.94038,30664
8.95239,30732
8.96441,30800
8.97643,30868
8.98844,30935
9.00046,31002
9.01247,31069
9.02449,31136
9.03651,31203
9.04852,31270
9.06054,31337
9.07255,31403
9.08457,31469
9.09659,31535
9.1086,31601
9.12062,31667
9.13263,31733
9.14465,31799
9.15667,31864
9.16868,31929
9.1807,31994
9.19271,32059
9.22279,30408
9.2288,28960
9.34892,29032
9.36094,29104
9.37295,29176
9.38497,29247
9.39699,29318
9.409,29389
9.42102,29460
9.43303,29531
9.44505,29602
9.45707,29672
9.46908,29742
9.4811,29812
9.49311,29882
9.50513,29952
9.51715,30022
9.52916,30091
9.54118,30160
9.55319,30229
9.56521,30298
9.57723,30367
9.58924,30436
9.60126,30504
9.61327,30572
9.62529,30640
9.63731,30708
9.64932,30776
9.66134,30844
9.67335,30911
9.68537,30978
9.69739,31045
9.7094,31112
9.72142,31179
9.73343,31246
9.74545,31313
9.75747,31379
9.76948,31445
9.7815,31511
9.79351,31577
9.80553,31643
9.81755,31709
9.82956,31775
9.84158,31840
9.85359,31905
9.86561,31970
9.87763,32035
9.88964,32100
9.90166,32165
9.91367,32230
9.92569,32295
9.93771,32359
9.94972,32423
9.96174,32487
9.97375,32551
9.98577,32615
9.99779,32679
10.0098,32743
10.0218,32807
10.0338,32870
10.0459,32933
10.0579,32996
10.0699,33059
10.0819,33122
10.0939,33185
10.1059,33248
10.1179,33311
10.13,33373
10.142,33435
10.154,33497
10.166,33559
10.178,33621
10.19,33683
10.2021,33745
10.2141,33807
10.2261,33869
10.2381,33930
10.2501,33991
10.2621,34052
10.2742,34113
10.2862,34174
10.2982,34235
10.3102,34296
10.3222,34357
10.3342,34418
10.3463,34478
10.3583,34538
10.3703,34598
10.3823,34658
10.3943,34718
10.4063,34778
10.4183,34838
10.4304,34898
10.4424,34958
10.4544,35017
10.4664,35076
10.4784,35135
10.4904,35194
10.5025,35253
10.5145,35312
10.5446,34358
10.5506,35411
10.5566,36464
10.5626,37517
10.5686,38570
10.5806,39623
10.5866,40676
10.5927,40281
10.5987,41334
10.6047,42387
10.6107,43440
10.6167,43243
10.6227,43046
10.6287,42848
10.6347,42651
10.6407,42453
10.6467,42256
10.6527,42058
10.6587,41861
10.6648,41663
10.6708,41466
10.6768,41268
10.6827,41071
10.6887,40874
10.6948,40676
10.7008,40479
10.7068,40281
10.7128,40084
10.7188,39886
10.7248,39689
10.7308,39491
10.7368,39294
10.7428,39096
10.7488,38899
10.7548,27512
10.7548,27588
10.7668,27664
10.7788,27739
10.7908,27814
10.8029,27889
10.8149,27964
10.8269,28038
10.8389,28112
10.8509,28186
10.8629,28260
10.875,28334
10.887,28407
10.899,28480
10.911,28553
10.923,28626
10.935,28699
10.9471,28772
10.9591,28844
10.9711,28916
10.9831,28988
10.9951,29060
11.0071,29132
11.0191,29203
11.0312,29274
11.0432,29345
11.0552,29416
11.0672,29487
11.0792,29558
11.0912,29628
11.1033,29698
11.1153,29768
11.1273,29838
11.1393,29908
11.1513,29978
11.1633,30047
11.1754,30116
11.1874,30185
11.1994,30254
11.2114,30323
11.2234,30392
11.2354,30460
11.2475,30528
11.2595,30596
11.2715,30664
11.3016,30408
11.4217,30476
11.4337,30544
11.4457,30612
11.4577,30680
11.4697,30748
11.4818,30816
11.4938,30884
11.5058,30951
11.5178,31018
11.5298,31085
11.5418,31152
11.5539,31219
11.5659,31286
11.5779,31353
11.5899,31419
11.6019,31485
11.6139,31551
11.626,31617
11.638,31683
11.65,31749
11.662,31815
11.6861,30408
11.6921,31856
11.6981,33304
11.8062,33366
11.8363,33304
11.8423,34752
11.8483,36200
11.9684,36257
11.9804,36314
11.9924,36371
12.0045,36428
12.0165,36485
12.0285,36542
12.0405,36599
12.0525,36656
12.0645,36713
12.0766,36770
12.0886,36827
12.1186,34752
12.1247,33304
12.2628,33366
12.2748,33428
12.2868,33490
12.2989,33552
12.3109,33614
12.3229,33676
12.3349,33738
12.3469,33800
12.3589,33862
12.3709,33923
12.383,33984
12.395,34045
12.407,34106
12.419,34167
12.431,34228
12.443,34289
12.4551,34350
12.4671,34411
12.4791,34471
12.4911,34531
12.5031,34591
12.5151,34651
12.5272,34711
12.5392,34771
12.5512,34831
12.5632,34891
12.5752,34951
12.5872,35010
12.5993,35069
12.6113,35128
12.6233,35187
12.6353,35246
12.6473,35305
12.6593,35364
12.6713,35423
12.6834,35482
12.6954,35541
12.7074,35599
12.7194,35657
12.7314,35715
12.7434,35773
12.7555,35831
12.7675,35889
12.7795,35947
12.7915,36005
12.8035,36063
12.8155,36121
12.8276,36179
12.8396,36236
12.8516,36293
12.8636,36350
12.8756,36407
12.8876,36464
12.8997,36521
12.9117,36578
12.9237,36635
12.9357,36692
12.9477,36749
12.9597,36806
12.9717,36862
12.9838,36918
12.9958,36974
13.0078,37030
13.0198,37086
13.0318,37142
13.0438,37198
13.0559,37254
13.0679,37310
13.0799,37366
13.0919,37422
13.1039,37478
13.1159,37533
13.128,37588
13.14,37643
13.152,37698
13.164,37753
13.176,37808
13.188,37863
13.2001,37918
13.2121,37973
13.2241,38028
13.2361,38083
13.2481,38138
13.2601,38192
13.2721,38246
13.2842,38300
13.2962,38354
13.3082,38408
13.3202,38462
13.3322,38516
13.3442,38570
13.3563,38624
13.3683,38678
13.3803,38732
13.3923,38786
13.4043,38840
13.4163,38893
13.4284,38946
13.4404,38999
13.4524,39052
13.4644,39105
13.4764,39158
13.4884,39211
13.5005,39264
13.5125,39317
13.5245,39370
13.5365,39423
13.5666,38401
13.5726,39154
13.5786,39907
13.5846,40660
13.5906,41413
13.5966,42166
13.6026,42919
13.6086,43672
13.6146,44425
13.6206,45178
13.6267,45931
13.6327,46684
13.6387,47437
13.6447,47089
13.6507,46742
13.6567,46394
13.6627,46047
13.6687,45699
13.6747,45352
13.6807,45004
13.6867,44657
13.6927,44309
13.6988,43962
13.7048,43614
13.7108,43267
13.7168,42919
13.7227,27512
13.7227,27588
13.7348,27664
13.7468,27739
13.7588,27814
13.7708,27889
13.7828,27964
13.7948,28038
13.8069,28112
13.8189,28186
13.8309,28260
13.8429,28334
13.8549,28407
13.8669,28480
13.879,28553
13.891,28626
13.903,28699
13.915,28772
13.927,28844
13.939,28916
13.9511,28988
13.9631,29060
13.9751,29132
13.9871,29203
13.9991,29274
14.0111,29345
14.0231,29416
14.0352,29487
14.0472,29558
14.0592,29628
14.0712,29698
14.0832,29768
14.0952,29838
14.1073,29908
14.1193,29978
14.1313,30047
14.1433,30116
14.1553,30185
14.1673,30254
14.1794,30323
14.1914,30392
14.2034,30460
14.2154,30528
14.2395,30408
14.3596,30476
14.3716,30544
14.3836,30612
14.3956,30680
14.4077,30748
14.4197,30816
14.4317,30884
14.4437,30951
14.4557,31018
14.4677,31085
14.4798,31152
14.4918,31219
14.5038,31286
14.5158,31353
14.5399,30408
14.5459,31856
14.5519,33304
14.66,33366
14.672,33428
14.684,33490
14.696,33552
14.7081,33614
14.7201,33676
14.7321,33738
14.7441,33800
14.7561,33862
14.7681,33923
14.7802,33984
14.7922,34045
14.8042,34106
14.8162,34167
14.8282,34228
14.8402,34289
14.8523,34350
14.8643,34411
14.8763,34471
14.8883,34531
14.9003,34591
14.9123,34651
14.9243,34711
14.9364,34771
14.9484,34831
14.9604,34891
14.9724,34951
14.9844,35010
14.9964,35069
15.0085,35128
15.0205,35187
15.0325,35246
15.0445,35305
15.0565,35364
15.0685,35423
15.0806,35482
15.0926,35541
15.1046,35599
15.1166,35657
15.1286,35715
15.1406,35773
15.1527,35831
15.1647,35889
15.1767,35947
15.1887,36005
15.2007,36063
15.2127,36121
15.2247,36179
15.2368,36236
15.2488,36293
15.2608,36350
15.2728,36407
15.2848,36464
15.2968,36521
15.3089,36578
15.3209,36635
15.3329,36692
15.3449,36749
15.3569,36806
15.3689,36862
15.381,36918
15.393,36974
15.405,37030
15.417,37086
15.429,37142
15.441,37198
15.4531,37254
15.4651,37310
15.4771,37366
15.4891,37422
15.5011,37478
15.5131,37533
15.5251,37588
15.5372,37643
15.5492,37698
15.5612,37753
15.5732,37808
15.5852,37863
15.5972,37918
15.6093,37973
15.6213,38028
15.6333,38083
15.6453,38138
15.6573,38192
15.6693,38246
15.6814,38300
15.6934,38354
15.7054,38408
15.7174,38462
15.7294,38516
15.7414,38570
15.7535,38624
15.7655,38678
15.7775,38732
15.7895,38786
15.8015,38840
15.8135,38893
15.8255,38946
15.8376,38999
15.8496,39052
15.8616,39105
15.8736,39158
15.8856,39211
15.8976,39264
15.9097,39317
15.9217,39370
15.9337,39423
15.9457,39476
15.9577,39529
15.9697,39582
15.9818,39634
15.9938,39686
16.0058,39738
16.0178,39790
16.0298,39842
16.0418,39894
16.0719,38401
16.0779,39154
16.0839,39907
16.0899,40660
16.0959,41413
16.102,42166
16.108,42919
16.114,43672
16.12,44425
16.126,45178
16.132,45931
16.138,46684
16.144,47437
16.15,47089
16.156,46742
16.162,46394
16.168,46047
16.174,45699
16.1801,45352
16.1861,45004
16.1921,44657
16.1981,44309
16.2041,43962
16.2101,43614
16.2161,43267
16.2221,42919
16.2281,27512
16.2281,27588
16.2401,27664
16.2521,27739
16.2641,27814
16.2761,27889
16.2882,27964
16.3002,28038
16.3122,28112
16.3242,28186
16.3362,28260
16.3482,28334
16.3603,28407
16.3723,28480
16.3843,28553
16.3963,28626
16.4083,28699
16.4203,28772
16.4324,28844
16.4444,28916
16.4564,28988
16.4684,29060
16.4804,29132
16.4924,29203
16.5045,29274
16.5165,29345
16.5285,29416
16.5405,29487
16.5525,29558
16.5645,29628
16.5765,29698
16.5886,29768
16.6006,29838
16.6126,29908
16.6246,29978
16.6547,28960
16.6607,30408
16.7688,30476
16.7808,30544
16.7928,30612
16.8049,30680
16.8169,30748
16.8289,30816
16.853,30408
16.9731,30476
16.9851,30544
16.9971,30612
17.0091,30680
17.0211,30748
17.0332,30816
17.0452,30884
17.0572,30951
17.0692,31018
17.0933,30408
17.0993,31856
17.1053,33304
17.1113,34752
17.1173,36200
17.1233,37648
17.1293,39096
17.2134,39149
17.2254,39202
17.2374,39255
17.2494,39308
17.2615,39361
17.2735,39414
17.2855,39467
17.2975,39520
17.3095,39573
17.3215,39625
17.3336,39677
17.3456,39729
17.3576,39781
17.3696,39833
17.3816,39885
17.3936,39937
17.4057,39989
17.4177,40041
17.4297,40093
17.4417,40145
17.4537,40197
17.4657,40249
17.4777,40301
17.4898,40353
17.5018,40404
17.5138,40455
17.5258,40506
17.5378,40557
17.5498,40608
17.5619,40659
17.5739,40710
17.5859,40761
17.5979,40812
17.6099,40863
17.6219,40914
17.634,40965
17.646,41016
17.658,41067
17.67,41118
17.682,41168
17.694,41218
17.7061,41268
17.7181,41318
17.7301,41368
17.7421,41418
17.7541,41468
17.7661,41518
17.7781,41568
17.7902,41618
17.8022,41668
17.8142,41718
17.8262,41768
17.8382,41818
17.8502,41868
17.8623,41918
17.8743,41968
17.8863,42017
17.8983,42066
17.9103,42115
17.9223,42164
17.9344,42213
17.9464,42262
17.9584,42311
17.9704,42360
17.9824,42409
17.9944,42458
18.0065,42507
18.0185,42556
18.0305,42605
18.0425,42654
18.0545,42703
18.0665,42752
18.0785,42801
18.0906,42849
18.1026,42897
18.1146,42945
18.1266,42993
18.1386,43041
18.1506,43089
18.1807,41242
18.1867,41939
18.1927,42636
18.1987,43333
18.2048,44030
18.2108,44728
18.2168,45425
18.2228,46122
18.2288,46819
18.2348,47516
18.2408,48214
18.2468,48911
18.2528,49608
18.2588,50305
18.2648,49930
18.2708,49554
18.2768,49179
18.2829,48803
18.2889,48428
18.2949,48053
18.3009,47677
18.3069,47302
18.3129,46926
18.3189,46551
18.3249,46176
18.3309,45800
18.3369,45425
18.3429,45049
18.3489,28960
18.3489,29032
18.3609,29104
18.3729,29176
18.385,29247
18.397,29318
18.409,29389
18.421,29460
18.433,29531
18.445,29602
18.4571,29672
18.4691,29742
18.4811,29812
18.4931,29882
18.5051,29952
18.5171,30022
18.5291,30091
18.5412,30160
18.5532,30229
18.5652,30298
18.5772,30367
18.5892,30436
18.6012,30504
18.6133,30572
18.6253,30640
18.6373,30708
18.6493,30776
18.6613,30844
18.6733,30911
18.6854,30978
18.6974,31045
18.7094,31112
18.7214,31179
18.7334,31246
18.7454,31313
18.7575,31379
18.7875,30408
18.7935,31856
18.9077,31921
18.9197,31986
18.9497,30408
19.0759,30476
19.0999,30408
19.106,31856
19.112,33304
19.118,34752
19.124,36200
19.13,37648
19.136,39096
19.2201,39149
19.2321,39202
19.2441,39255
19.2561,39308
19.2681,39361
19.3043,39096
19.3103,40544
19.3223,41992
19.3283,43440
19.4784,43488
19.4904,43536
19.5024,43584
19.5145,43632
19.5265,43680
19.5385,43728
19.5505,43775
19.5625,43822
19.5745,43869
19.5866,43916
19.5986,43963
19.6106,44010
19.6226,44057
19.6346,44104
19.6466,44151
19.6587,44198
19.6707,44245
19.6827,44292
19.6947,44339
19.7067,44386
19.7187,44433
19.7307,44480
19.7428,44527
19.7548,44574
19.7668,44621
19.7788,44667
19.7908,44713
19.8028,44759
19.8149,44805
19.8269,44851
19.8389,44897
19.8509,44943
19.8629,44989
19.8749,45035
19.887,45081
19.899,45127
19.911,45173
19.923,45219
19.935,45265
19.947,45311
19.9591,45357
19.9711,45403
19.9831,45449
20.0072,44389
20.0132,45338
20.0192,46287
20.0252,47235
20.0312,48184
20.0372,49133
20.0432,50081
20.0492,51030
20.0552,51979
20.0612,52927
20.0672,53876
20.0732,54825
20.0792,55773
20.0853,56722
20.0913,57671
20.0973,57421
20.1033,57172
20.1093,56922
20.1153,56672
20.1213,56423
20.1273,56173
20.1333,55923
20.1393,55674
20.1453,55424
20.1513,55174
20.1574,54925
20.1634,54675
20.1694,54425
20.1754,54176
20.1814,53926
20.1874,34752
20.1874,34812
20.1994,34872
20.2114,34932
20.2234,34992
20.2354,35051
20.2474,35110
20.2595,35169
20.2715,35228
20.2835,35287
20.2955,35346
20.3075,35405
20.3195,35464
20.3496,34752
20.3556,36200
20.3616,37648
20.3676,39096
20.5538,39149
20.5659,39202
20.5779,39255
20.608,38865
20.614,40081
20.62,41297
20.626,42514
20.632,43730
20.638,44946
20.644,46163
20.65,47379
20.656,48595
20.662,49812
20.668,51028
20.674,52244
20.68,53461
20.6861,53345
20.6921,53229
20.6981,53113
20.7041,52997
20.7101,52881
20.7161,52766
20.7221,52650
20.7281,52534
20.7341,52418
20.7401,52302
20.7461,52186
20.7521,52071
20.7582,51955
20.7641,33304
20.7641,33366
20.7761,33428
20.7882,33490
20.8002,33552
20.8122,33614
20.8242,33676
20.8362,33738
20.8482,33800
20.8603,33862
20.8723,33923
20.8843,33984
20.8963,34045
20.9083,34106
20.9203,34167
20.9323,34228
20.9444,34289
20.9564,34350
20.9684,34411
20.9804,34471
20.9924,34531
21.0044,34591
21.0165,34651
21.0285,34711
21.0405,34771
21.0525,34831
21.0645,34891
21.0765,34951
21.0886,35010
21.1006,35069
21.1126,35128
21.1246,35187
21.1366,35246
21.1486,35305
21.1607,35364
21.1727,35423
21.2027,34752
21.2088,36200
21.2148,37648
21.3409,37703
21.3529,37758
21.3649,37813
21.3769,37868
21.389,37923
21.401,37978
21.413,38033
21.425,38088
21.437,38143
21.449,38197
21.4611,38251
21.4731,38305
21.4851,38359
21.4971,38413
21.5091,38467
21.5211,38521
21.5331,38575
21.5452,38629
21.5572,38683
21.5692,38737
21.5812,38791
21.5932,38845
21.6052,38898
21.6173,38951
21.6293,39004
21.6413,39057
21.6533,39110
21.6653,39163
21.6773,39216
21.6894,39269
21.7014,39322
21.7134,39375
21.7254,39428
21.7374,39481
21.7494,39534
21.7615,39587
21.7735,39639
21.7855,39691
21.7975,39743
21.8095,39795
21.8215,39847
21.8335,39899
21.8456,39951
21.8576,40003
21.8696,40055
21.8816,40107
21.8936,40159
21.9056,40211
21.9177,40263
21.9297,40315
21.9417,40367
21.9537,40418
21.9657,40469
21.9777,40520
21.9898,40571
22.0018,40622
22.0138,40673
22.0258,40724
22.0378,40775
22.0498,40826
22.0619,40877
22.0739,40928
22.1039,39988
22.11,40879
22.116,41770
22.122,42661
22.128,43552
22.134,44443
22.14,45334
22.146,46225
22.152,47116
22.158,48007
22.164,48898
22.17,49789
22.176,50680
22.182,50402
22.1881,50124
22.1941,49845
22.2001,49567
22.2061,49288
22.2121,49010
22.2181,48731
22.2241,48453
22.2301,48174
22.2361,47896
22.2421,47617
22.2481,47339
22.2541,47060
22.2602,46782
22.2661,30408
22.2661,30476
22.2781,30544
22.2902,30612
22.3022,30680
22.3142,30748
22.3262,30816
22.3382,30884
22.3502,30951
22.3623,31018
22.3743,31085
22.3863,31152
22.3983,31219
22.4103,31286
22.4223,31353
22.4343,31419
22.4464,31485
22.4584,31551
22.4704,31617
22.4824,31683
22.4944,31749
22.5064,31815
22.5185,31880
22.5305,31945
22.5425,32010
22.5545,32075
22.5665,32140
22.5785,32205
22.5906,32270
22.6026,32334
22.6146,32398
22.6266,32462
22.6386,32526
22.6506,32590
22.6627,32654
22.6747,32718
22.6867,32782
22.6987,32845
22.7107,32908
22.7348,31856
22.8609,31921
22.8729,31986
22.8849,32051
22.897,32116
22.909,32181
22.921,32246
22.933,32311
22.945,32375
22.957,32439
22.9691,32503
22.9811,32567
22.9931,32631
23.0051,32695
23.0171,32759
23.0291,32823
23.0412,32886
23.0532,32949
23.0652,33012
23.0772,33075
23.0892,33138
23.1012,33201
23.1133,33264
23.1253,33327
23.1373,33389
23.1493,33451
23.1613,33513
23.1733,33575
23.1853,33637
23.1974,33699
23.2094,33761
23.2214,33823
23.2334,33884
23.2454,33945
23.2574,34006
23.2695,34067
23.2815,34128
23.2935,34189
23.3055,34250
23.3175,34311
23.3295,34372
23.3416,34433
23.3536,34493
23.3656,34553
23.3776,34613
23.3896,34673
23.4016,34733
23.4137,34793
23.4257,34853
23.4377,34913
23.4497,34973
23.4617,35032
23.4737,35091
23.4857,35150
23.4978,35209
23.5098,35268
23.5218,35327
23.5338,35386
23.5458,35445
23.5578,35504
23.5699,35563
23.5819,35621
23.5939,35679
23.6059,35737
23.6179,35795
23.6299,35853
23.642,35911
23.654,35969
23.666,36027
23.678,36085
23.69,36143
23.702,36201
23.7141,36258
23.7261,36315
23.7381,36372
23.7501,36429
23.7621,36486
23.7741,36543
23.7861,36600
23.7982,36657
23.8102,36714
23.8222,36771
23.8342,36828
23.8462,36884
23.8582,36940
23.8703,36996
23.8823,37052
23.8943,37108
23.9063,37164
23.9183,37220
23.9303,37276
23.9424,37332
23.9544,37388
23.9664,37444
23.9784,37499
23.9904,37554
24.0024,37609
24.0325,35697
24.0385,36641
24.0445,37586
24.0505,38530
24.0565,39474
24.0626,40419
24.0686,41363
24.0746,42307
24.0806,43252
24.0926,44196
24.0986,45140
24.1046,44637
24.1107,44385
24.1167,44133
24.1227,43881
24.1287,43629
24.1347,43378
24.1407,43126
24.1467,42874
24.1527,42622
24.1587,42370
24.1647,42118
24.1707,41867
24.1767,41615
24.1827,41363
24.1887,41111
24.1947,40859
24.2007,40607
24.2067,40356
24.2128,40104
24.2188,39852
24.2248,39600
24.2308,39348
24.2368,39096
24.2428,38845
24.2488,38593
24.2548,38341
24.2608,38089
24.2668,37837
24.2728,37586
24.2788,37334
24.2848,27512
24.2848,27588
24.2968,27664
24.3088,27739
24.3209,27814
24.3329,27889
24.3449,27964
24.3569,28038
24.3689,28112
